編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
274,100年第2季行政區全國身心障礙者人數統計_鄉鎮市區_臺東縣.csv,臺東縣政府社會處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,總計-計,總計-男,總計-女,資料時間","04/26
   "
275,100年第2季行政區低收入戶戶數及人數統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,總計-戶數(戶長性別)-計,總計-戶數(戶長性別)-男,總計-戶數(戶長性別)-女,總計-人數-計,總計-人數-男,總計-人數-女,資料時間","04/26
   "
276,100年第2季行政區房貸統計分析表-(流量)_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,樣本數,平均授信餘額,平均授信額度,平均鑑估值,平均核貸成數,平均貸款利率,平均建物面積,資料時間","04/26
   "
277,100年第2季行政區房貸鑑估成數統計分析表-(流量)_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,樣本數,鑑價成數,資料時間","04/26
   "
278,100年第3季行政區全國身心障礙者人數統計_鄉鎮市區_臺東縣.csv,臺東縣政府社會處,臺東縣政府,,,約1筆,12,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,總計-計,總計-男,總計-女,資料時間","04/26
   "
279,100年第3季行政區低收入戶戶數及人數統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,總計-戶數(戶長性別)-計,總計-戶數(戶長性別)-男,總計-戶數(戶長性別)-女,總計-人數-計,總計-人數-男,總計-人數-女,資料時間","04/26
   "
280,100年第3季行政區房貸統計分析表-(流量)_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,樣本數,平均授信餘額,平均授信額度,平均鑑估值,平均核貸成數,平均貸款利率,平均建物面積,資料時間","04/26
   "
281,100年第3季行政區房貸鑑估成數統計分析表-(流量)_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,樣本數,鑑價成數,資料時間","04/26
   "
282,100年第4季行政區全國身心障礙者人數統計_鄉鎮市區_臺東縣.csv,臺東縣政府社會處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,總計-計,總計-男,總計-女,資料時間","04/26
   "
283,100年第4季行政區低收入戶戶數及人數統計_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,總計-戶數(戶長性別)-計,總計-戶數(戶長性別)-男,總計-戶數(戶長性別)-女,總計-人數-計,總計-人數-男,總計-人數-女,資料時間","04/26
   "
284,100年第4季行政區房貸統計分析表-(流量)_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,樣本數,平均授信餘額,平均授信額度,平均鑑估值,平均核貸成數,平均貸款利率,平均建物面積,資料時間","04/26
   "
285,100年第4季行政區房貸鑑估成數統計分析表-(流量)_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,樣本數,鑑價成數,資料時間","04/26
   "
286,101年 臺東縣統計區死亡人口年齡與原住民別統計_二級發布區.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"二級發布區代碼,戶政死因人口數,山地原住民死亡人口數,平地原住民死亡人口數,其他身分死亡人口數,資料時間","04/26
   "
287,101年12月全國工商平均每家服務人數_鄉鎮市區_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,農、林、漁、牧業每家服務人數,礦業及土石採取業每家服務人數,製造業每家服務人數,電力及燃氣供應業每家服務人數,用水供應及污染整治業每家服務人數,營造業每家服務人數,批發及零售業每家服務人數,運輸及倉儲業每家服務人數,住宿及餐飲業每家服務人數,資訊及通訊傳播業每家服務人數,金融及保險業每家服務人數,不動產業每家服務人數,專業、科學及技術服務業每家服務人數,支援服務業每家服務人數,公共行政及國防；強制性社會安全每家服務人數,教育服務業每家服務人數,醫療保健及社會工作服務業每家服務人數,藝術、娛樂及休閒服務業每家服務人數,其他服務業每家服務人數,資料時間","04/26
   "
288,101年12月全國身心障礙者統計指標_鄉鎮市區_臺東縣.csv,臺東縣政府社會處,臺東縣政府,,,約1筆,12,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,身心障礙者人數,身心障礙者人數占總人口數比例,資料時間","04/26
   "
289,101年12月行政區15歲以上人口十歲年齡組與性別與教育程度與婚姻狀況統計_村里_臺東縣.csv,臺東縣政府主計處,臺東縣政府,,,約1筆,11,,"縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,男性15-24歲大專畢業及以上未婚人口數,男性15-24歲大專畢業及以上有偶人口數,男性15-24歲大專畢業及以上離婚人口數,男性15-24歲大專畢業及以上喪偶人口數,男性15-24歲高中職畢業未婚人口數,男性15-24歲高中職畢業有偶人口數,男性15-24歲高中職畢業離婚人口數,男性15-24歲高中職畢業喪偶人口數,男性15-24歲國中初職畢業未婚人口數,男性15-24歲國中初職畢業有偶人口數,男性15-24歲國中初職畢業離婚人口數,男性15-24歲國中初職畢業喪偶人口數,男性15-24歲國小畢業及以下未婚人口數,男性15-24歲國小畢業及以下有偶人口數,男性15-24歲國小畢業及以下離婚人口數,男性15-24歲國小畢業及以下喪偶人口數,男性25-34歲大專畢業及以上未婚人口數,男性25-34歲大專畢業及以上有偶人口數,男性25-34歲大專畢業及以上離婚人口數,男性25-34歲大專畢業及以上喪偶人口數,男性25-34歲高中職畢業未婚人口數,男性25-34歲高中職畢業有偶人口數,男性25-34歲高中職畢業離婚人口數,男性25-34歲高中職畢業喪偶人口數,男性25-34歲國中初職畢業未婚人口數,男性25-34歲國中初職畢業有偶人口數,男性25-34歲國中初職畢業離婚人口數,男性25-34歲國中初職畢業喪偶人口數,男性25-34歲國小畢業及以下未婚人口數,男性25-34歲國小畢業及以下有偶人口數,男性25-34歲國小畢業及以下離婚人口數,男性25-34歲國小畢業及以下喪偶人口數,男性35-44歲大專畢業及以上未婚人口數,男性35-44歲大專畢業及以上有偶人口數,男性35-44歲大專畢業及以上離婚人口數,男性35-44歲大專畢業及以上喪偶人口數,男性35-44歲高中職畢業未婚人口數,男性35-44歲高中職畢業有偶人口數,男性35-44歲高中職畢業離婚人口數,男性35-44歲高中職畢業喪偶人口數,男性35-44歲國中初職畢業未婚人口數,男性35-44歲國中初職畢業有偶人口數,男性35-44歲國中初職畢業離婚人口數,男性35-44歲國中初職畢業喪偶人口數,男性35-44歲國小畢業及以下未婚人口數,男性35-44歲國小畢業及以下有偶人口數,男性35-44歲國小畢業及以下離婚人口數,男性35-44歲國小畢業及以下喪偶人口數,男性45-54歲大專畢業及以上未婚人口數,男性45-54歲大專畢業及以上有偶人口數,男性45-54歲大專畢業及以上離婚人口數,男性45-54歲大專畢業及以上喪偶人口數,男性45-54歲高中職畢業未婚人口數,男性45-54歲高中職畢業有偶人口數,男性45-54歲高中職畢業離婚人口數,男性45-54歲高中職畢業喪偶人口數,男性45-54歲國中初職畢業未婚人口數,男性45-54歲國中初職畢業有偶人口數,男性45-54歲國中初職畢業離婚人口數,男性45-54歲國中初職畢業喪偶人口數,男性45-54歲國小畢業及以下未婚人口數,男性45-54歲國小畢業及以下有偶人口數,男性45-54歲國小畢業及以下離婚人口數,男性45-54歲國小畢業及以下喪偶人口數,男性55-64歲大專畢業及以上未婚人口數,男性55-64歲大專畢業及以上有偶人口數,男性55-64歲大專畢業及以上離婚人口數,男性55-64歲大專畢業及以上喪偶人口數,男性55-64歲高中職畢業未婚人口數,男性55-64歲高中職畢業有偶人口數,男性55-64歲高中職畢業離婚人口數,男性55-64歲高中職畢業喪偶人口數,男性55-64歲國中初職畢業未婚人口數,男性55-64歲國中初職畢業有偶人口數,男性55-64歲國中初職畢業離婚人口數,男性55-64歲國中初職畢業喪偶人口數,男性55-64歲國小畢業及以下未婚人口數,男性55-64歲國小畢業及以下有偶人口數,男性55-64歲國小畢業及以下離婚人口數,男性55-64歲國小畢業及以下喪偶人口數,男性65歲以上大專畢業及以上未婚人口數,男性65歲以上大專畢業及以上有偶人口數,男性65歲以上大專畢業及以上離婚人口數,男性65歲以上大專畢業及以上喪偶人口數,男性65歲以上高中職畢業未婚人口數,男性65歲以上高中職畢業有偶人口數,男性65歲以上高中職畢業離婚人口數,男性65歲以上高中職畢業喪偶人口數,男性65歲以上國中初職畢業未婚人口數,男性65歲以上國中初職畢業有偶人口數,男性65歲以上國中初職畢業離婚人口數,男性65歲以上國中初職畢業喪偶人口數,男性65歲以上國小畢業及以下未婚人口數,男性65歲以上國小畢業及以下有偶人口數,男性65歲以上國小畢業及以下離婚人口數,男性65歲以上國小畢業及以下喪偶人口數,女性15-24歲大專畢業及以上未婚人口數,女性15-24歲大專畢業及以上有偶人口數,女性15-24歲大專畢業及以上離婚人口數,女性15-24歲大專畢業及以上喪偶人口數,女性15-24歲高中職畢業未婚人口數,女性15-24歲高中職畢業有偶人口數,女性15-24歲高中職畢業離婚人口數,女性15-24歲高中職畢業喪偶人口數,女性15-24歲國中初職畢業未婚人口數,女性15-24歲國中初職畢業有偶人口數,女性15-24歲國中初職畢業離婚人口數,女性15-24歲國中初職畢業喪偶人口數,女性15-24歲國小畢業及以下未婚人口數,女性15-24歲國小畢業及以下有偶人口數,女性15-24歲國小畢業及以下離婚人口數,女性15-24歲國小畢業及以下喪偶人口數,女性25-34歲大專畢業及以上未婚人口數,女性25-34歲大專畢業及以上有偶人口數,女性25-34歲大專畢業及以上離婚人口數,女性25-34歲大專畢業及以上喪偶人口數,女性25-34歲高中職畢業未婚人口數,女性25-34歲高中職畢業有偶人口數,女性25-34歲高中職畢業離婚人口數,女性25-34歲高中職畢業喪偶人口數,女性25-34歲國中初職畢業未婚人口數,女性25-34歲國中初職畢業有偶人口數,女性25-34歲國中初職畢業離婚人口數,女性25-34歲國中初職畢業喪偶人口數,女性25-34歲國小畢業及以下未婚人口數,女性25-34歲國小畢業及以下有偶人口數,女性25-34歲國小畢業及以下離婚人口數,女性25-34歲國小畢業及以下喪偶人口數,女性35-44歲大專畢業及以上未婚人口數,女性35-44歲大專畢業及以上有偶人口數,女性35-44歲大專畢業及以上離婚人口數,女性35-44歲大專畢業及以上喪偶人口數,女性35-44歲高中職畢業未婚人口數,女性35-44歲高中職畢業有偶人口數,女性35-44歲高中職畢業離婚人口數,女性35-44歲高中職畢業喪偶人口數,女性35-44歲國中初職畢業未婚人口數,女性35-44歲國中初職畢業有偶人口數,女性35-44歲國中初職畢業離婚人口數,女性35-44歲國中初職畢業喪偶人口數,女性35-44歲國小畢業及以下未婚人口數,女性35-44歲國小畢業及以下有偶人口數,女性35-44歲國小畢業及以下離婚人口數,女性35-44歲國小畢業及以下喪偶人口數,女性45-54歲大專畢業及以上未婚人口數,女性45-54歲大專畢業及以上有偶人口數,女性45-54歲大專畢業及以上離婚人口數,女性45-54歲大專畢業及以上喪偶人口數,女性45-54歲高中職畢業未婚人口數,女性45-54歲高中職畢業有偶人口數,女性45-54歲高中職畢業離婚人口數,女性45-54歲高中職畢業喪偶人口數,女性45-54歲國中初職畢業未婚人口數,女性45-54歲國中初職畢業有偶人口數,女性45-54歲國中初職畢業離婚人口數,女性45-54歲國中初職畢業喪偶人口數,女性45-54歲國小畢業及以下未婚人口數,女性45-54歲國小畢業及以下有偶人口數,女性45-54歲國小畢業及以下離婚人口數,女性45-54歲國小畢業及以下喪偶人口數,女性55-64歲大專畢業及以上未婚人口數,女性55-64歲大專畢業及以上有偶人口數,女性55-64歲大專畢業及以上離婚人口數,女性55-64歲大專畢業及以上喪偶人口數,女性55-64歲高中職畢業未婚人口數,女性55-64歲高中職畢業有偶人口數,女性55-64歲高中職畢業離婚人口數,女性55-64歲高中職畢業喪偶人口數,女性55-64歲國中初職畢業未婚人口數,女性55-64歲國中初職畢業有偶人口數,女性55-64歲國中初職畢業離婚人口數,女性55-64歲國中初職畢業喪偶人口數,女性55-64歲國小畢業及以下未婚人口數,女性55-64歲國小畢業及以下有偶人口數,女性55-64歲國小畢業及以下離婚人口數,女性55-64歲國小畢業及以下喪偶人口數,女性65歲以上大專畢業及以上未婚人口數,女性65歲以上大專畢業及以上有偶人口數,女性65歲以上大專畢業及以上離婚人口數,女性65歲以上大專畢業及以上喪偶人口數,女性65歲以上高中職畢業未婚人口數,女性65歲以上高中職畢業有偶人口數,女性65歲以上高中職畢業離婚人口數,女性65歲以上高中職畢業喪偶人口數,女性65歲以上國中初職畢業未婚人口數,女性65歲以上國中初職畢業有偶人口數,女性65歲以上國中初職畢業離婚人口數,女性65歲以上國中初職畢業喪偶人口數,女性65歲以上國小畢業及以下未婚人口數,女性65歲以上國小畢業及以下有偶人口數,女性65歲以上國小畢業及以下離婚人口數,女性65歲以上國小畢業及以下喪偶人口數,資料時間","04/26
   "
